snapshot date,project id,dataset name,table name,table type,storage last modified time,total logical tb,project logical tb,percentage of project logical tb,billing model,last queried,table creation date,statement type,user email,user type
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230902,BASE TABLE,2023-09-02 04:01:18.685000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230902,BASE TABLE,2023-09-02 04:01:22.202000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230902,BASE TABLE,2023-09-03 00:03:46.439000 UTC, 0.0000001 , 0.000901 ,0.58%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230903,BASE TABLE,2023-09-03 04:01:12.743000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230903,BASE TABLE,2023-09-03 04:01:13.572000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230903,BASE TABLE,2023-09-03 04:01:14.588000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230903,BASE TABLE,2023-09-03 04:01:16.783000 UTC, 0.0000000 , 0.000076 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230903,BASE TABLE,2023-09-03 04:01:19.646000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230903,BASE TABLE,2023-09-04 00:03:27.462000 UTC, 0.0000001 , 0.000901 ,0.58%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230904,BASE TABLE,2023-09-04 04:01:11.954000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230904,BASE TABLE,2023-09-04 04:01:15.436000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230904,BASE TABLE,2023-09-04 04:01:15.515000 UTC, 0.0000000 , 0.000076 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230904,BASE TABLE,2023-09-04 04:01:21.899000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230904,BASE TABLE,2023-09-04 11:30:31.768000 UTC, 0.0000000 , 0.000076 ,5.49%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230904,BASE TABLE,2023-09-04 11:30:31.788000 UTC, 0.0000000 , 0.000901 ,0.46%,LOGICAL,18/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230904,BASE TABLE,2023-09-04 14:11:33.923000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230904,BASE TABLE,2023-09-04 23:03:13.249000 UTC, 0.0000001 , 0.000901 ,0.58%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230905,BASE TABLE,2023-09-05 04:01:11.138000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230905,BASE TABLE,2023-09-05 04:01:18.992000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230905,BASE TABLE,2023-09-05 04:01:21.366000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230905,BASE TABLE,2023-09-05 04:01:21.949000 UTC, 0.0000000 , 0.000076 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230905,BASE TABLE,2023-09-05 16:27:12.896000 UTC, 0.0000001 , 0.010443 ,0.07%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230905,BASE TABLE,2023-09-05 17:03:47.583000 UTC, 0.0000000 , 0.000076 ,1.48%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230905,BASE TABLE,2023-09-05 17:03:54.456000 UTC, 0.0000000 , 0.000901 ,0.13%,LOGICAL,18/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230905,BASE TABLE,2023-09-05 17:15:49.381000 UTC, 0.0000000 , 0.003553 ,0.12%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230905,BASE TABLE,2023-09-05 17:23:07.589000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230905,BASE TABLE,2023-09-06 00:03:34.738000 UTC, 0.0000001 , 0.000901 ,0.61%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230906,BASE TABLE,2023-09-06 04:01:14.002000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230906,BASE TABLE,2023-09-06 04:01:15.266000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230906,BASE TABLE,2023-09-06 04:01:20.104000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230906,BASE TABLE,2023-09-06 04:03:41.699000 UTC, 0.0000000 , 0.000076 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230906,BASE TABLE,2023-09-06 09:44:47.173000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230906,BASE TABLE,2023-09-06 15:53:23.254000 UTC, 0.0000000 , 0.000901 ,0.08%,LOGICAL,18/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230906,BASE TABLE,2023-09-06 15:53:26.597000 UTC, 0.0000000 , 0.000076 ,0.98%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230906,BASE TABLE,2023-09-06 23:03:21.373000 UTC, 0.0000001 , 0.000901 ,0.58%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230907,BASE TABLE,2023-09-07 04:01:16.147000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230907,BASE TABLE,2023-09-07 04:01:17.004000 UTC, 0.0000000 , 0.000076 ,0.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230907,BASE TABLE,2023-09-07 04:01:18.727000 UTC, 0.0000000 , 0.000076 ,0.76%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230907,BASE TABLE,2023-09-07 04:01:31.454000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230907,BASE TABLE,2023-09-07 14:11:40.404000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230907,BASE TABLE,2023-09-08 00:03:40.657000 UTC, 0.0000001 , 0.000901 ,0.71%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230908,BASE TABLE,2023-09-08 04:01:11.513000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230908,BASE TABLE,2023-09-08 04:01:16.399000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230908,BASE TABLE,2023-09-08 04:02:25.351000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230908,BASE TABLE,2023-09-08 04:03:39.073000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230908,BASE TABLE,2023-09-08 17:11:43.490000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230908,BASE TABLE,2023-09-08 23:03:23.808000 UTC, 0.0000001 , 0.000901 ,0.57%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230909,BASE TABLE,2023-09-09 04:01:14.476000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230909,BASE TABLE,2023-09-09 04:01:14.663000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230909,BASE TABLE,2023-09-09 04:01:15.999000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230909,BASE TABLE,2023-09-09 04:01:17.470000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230909,BASE TABLE,2023-09-09 04:01:24.948000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230909,BASE TABLE,2023-09-09 04:44:14.539000 UTC, 0.0000000 , 0.000076 ,2.98%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230909,BASE TABLE,2023-09-09 04:51:07.476000 UTC, 0.0000000 , 0.000076 ,0.29%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230909,BASE TABLE,2023-09-10 00:03:41.735000 UTC, 0.0000001 , 0.000901 ,0.62%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230910,BASE TABLE,2023-09-10 04:01:10.520000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230910,BASE TABLE,2023-09-10 04:01:13.852000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230910,BASE TABLE,2023-09-10 04:01:13.921000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230910,BASE TABLE,2023-09-10 04:01:14.391000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230910,BASE TABLE,2023-09-10 04:01:16.534000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230910,BASE TABLE,2023-09-11 00:03:40.640000 UTC, 0.0000001 , 0.000901 ,0.57%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230911,BASE TABLE,2023-09-11 04:01:14.156000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230911,BASE TABLE,2023-09-11 04:01:17.647000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230911,BASE TABLE,2023-09-11 04:01:17.682000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230911,BASE TABLE,2023-09-11 04:01:18.117000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230911,BASE TABLE,2023-09-11 04:33:48.585000 UTC, 0.0000000 , 0.000076 ,0.29%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230911,BASE TABLE,2023-09-11 04:33:51.711000 UTC, 0.0000000 , 0.000076 ,1.49%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230911,BASE TABLE,2023-09-11 14:11:43.265000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230911,BASE TABLE,2023-09-11 23:03:23.004000 UTC, 0.0000001 , 0.000901 ,0.60%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230912,BASE TABLE,2023-09-12 04:01:12.702000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230912,BASE TABLE,2023-09-12 04:01:13.470000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230912,BASE TABLE,2023-09-12 04:01:14.970000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230912,BASE TABLE,2023-09-12 04:01:16.047000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230912,BASE TABLE,2023-09-12 05:12:18.123000 UTC, 0.0000000 , 0.000076 ,2.25%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230912,BASE TABLE,2023-09-12 05:12:19.963000 UTC, 0.0000000 , 0.000076 ,0.43%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230912,BASE TABLE,2023-09-12 14:11:39.674000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230912,BASE TABLE,2023-09-13 00:03:40.169000 UTC, 0.0000001 , 0.000901 ,0.68%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 04:01:11.786000 UTC, 0.0000000 , 0.010443 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230913,BASE TABLE,2023-09-13 04:01:14.257000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230913,BASE TABLE,2023-09-13 04:01:17.779000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 04:01:18.047000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 14:11:45.234000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20230913,BASE TABLE,2023-09-13 14:37:50.869000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 14:37:58.143000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 14:39:08.770000 UTC, 0.0000000 , 0.003553 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230913,BASE TABLE,2023-09-13 15:38:56.217000 UTC, 0.0000000 , 0.000076 ,1.12%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230913,BASE TABLE,2023-09-13 15:39:00.183000 UTC, 0.0000000 , 0.000901 ,0.09%,LOGICAL,18/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230913,BASE TABLE,2023-09-13 23:03:25.670000 UTC, 0.0000001 , 0.000901 ,0.87%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230914,BASE TABLE,2023-09-14 04:01:17.104000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 04:01:17.190000 UTC, 0.0000000 , 0.003553 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 04:01:18.352000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20230914,BASE TABLE,2023-09-14 04:01:20.287000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 05:11:01.369000 UTC, 0.0000000 , 0.000076 ,2.98%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,operations_20230914,BASE TABLE,2023-09-14 05:20:30.705000 UTC, 0.0000000 , 0.000076 ,0.33%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230914,BASE TABLE,2023-09-14 12:48:23.803000 UTC, 0.0000000 , 0.000901 ,0.13%,LOGICAL,18/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230914,BASE TABLE,2023-09-14 12:48:25.312000 UTC, 0.0000000 , 0.000076 ,1.50%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20230914,BASE TABLE,2023-09-14 13:30:17.781000 UTC, 0.0000000 , 0.003553 ,0.08%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 14:11:41.637000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 14:45:38.710000 UTC, 0.0000000 , 0.003553 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230914,BASE TABLE,2023-09-14 15:10:28.463000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-14 15:10:29.488000 UTC, 0.0000000 , 0.010443 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230914,BASE TABLE,2023-09-15 00:03:49.820000 UTC, 0.0000001 , 0.000901 ,0.77%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 04:01:07.709000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20230915,BASE TABLE,2023-09-15 04:01:11.998000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230915,BASE TABLE,2023-09-15 04:01:14.793000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20230915,BASE TABLE,2023-09-15 04:01:15.844000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 04:01:16.709000 UTC, 0.0000000 , 0.003553 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 04:01:18.680000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 14:11:42.187000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 15:30:02.703000 UTC, 0.0000000 , 0.003553 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230915,BASE TABLE,2023-09-15 23:03:28.856000 UTC, 0.0000001 , 0.000901 ,0.57%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20230916,BASE TABLE,2023-09-16 03:05:58.400000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20230916,BASE TABLE,2023-09-16 04:01:16.148000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230916,BASE TABLE,2023-09-16 04:01:16.215000 UTC, 0.0000000 , 0.003553 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230916,BASE TABLE,2023-09-16 04:01:16.542000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20230916,BASE TABLE,2023-09-16 04:01:20.787000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20230916,BASE TABLE,2023-09-16 05:15:12.474000 UTC, 0.0000000 , 0.000076 ,2.98%,LOGICAL,< 2025-08-20,,,,
